objectid,event_time_utc,event_time_epoch_ms,city_twp,display_address,incident_type,agency_type,agency_name,latitude,longitude
1,2026-08-02T18:51:00Z,1785696660000,PLAINFIELD TWP,3800 BLOCK OF PLAINFIELD AVE NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-08-02T18:58:00Z,1785697080000,WYOMING,3300 BLOCK OF JEFFERSON AVE SE,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
1,2026-08-02T19:00:00Z,1785697200000,WYOMING,2200 BLOCK OF MICHAEL AVE SW,WELFARE CHECK,Police,WYOMING POLICE,,
2,2026-08-02T19:03:00Z,1785697380000,BYRON TWP,7100 BLOCK OF FRIARWAY AVE SW,LARCENY,Police,KENT CO SHERIFF,,
1,2026-08-02T19:04:00Z,1785697440000,EAST GRAND RAPIDS,2700 BLOCK OF ELMWOOD DR SE,HARASSMENT,Police,EAST GRAND RAPIDS POLICE,,
3,2026-08-02T19:19:00Z,1785698340000,WYOMING,2100 BLOCK OF BURTON ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
2,2026-08-02T19:20:00Z,1785698400000,BYRON TWP,200 BLOCK OF INCA DR SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
1,2026-08-02T19:23:00Z,1785698580000,PLAINFIELD TWP,MIRAMAR AVE NE / 4 MILE RD NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-08-02T19:31:00Z,1785699060000,WYOMING,3100 BLOCK OF BYRON CENTER AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
2,2026-08-02T19:41:00Z,1785699660000,WYOMING,44TH ST SW / BYRON CENTER AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
2,2026-08-02T19:43:00Z,1785699780000,PLAINFIELD TWP,1800 BLOCK OF WOODWORTH ST NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-02T19:48:00Z,1785700080000,OAKFIELD TWP,10300 BLOCK OF MORGAN MILLS AVE NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-08-02T19:51:00Z,1785700260000,CANNON TWP,6200 BLOCK OF MIRAMONTE DR NE,MEDICAL EMERGENCY,Fire,CANNON TWP FIRE,,
1,2026-08-02T19:53:00Z,1785700380000,CASCADE TWP,2900 BLOCK OF THORNHILLS AVE SE,MEDICAL EMERGENCY,Fire,CASCADE TWP FIRE,,
1,2026-08-02T19:54:00Z,1785700440000,GRAND RAPIDS TWP,2000 BLOCK OF CELADON DR NE,FIRE INVESTIGATION,Fire,GRAND RAPIDS TWP FIRE,,
2,2026-08-02T19:54:00Z,1785700440000,OAKFIELD TWP,11600 BLOCK OF LOST LAKE DR NE,MEDICAL EMERGENCY,Fire,OAKFIELD TWP FIRE,,
1,2026-08-02T20:08:00Z,1785701280000,WYOMING,4100 BLOCK OF BYRON CENTER AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
1,2026-08-02T20:18:00Z,1785701880000,GRANDVILLE,3400 BLOCK OF WILSON AVE SW,DISORDERLY PERSON,Police,GRANDVILLE POLICE,,
1,2026-08-02T20:22:00Z,1785702120000,ADA TWP,KNAPP ST NE / PETTIS AVE NE,MEDICAL EMERGENCY,Fire,ADA TWP FIRE,,
2,2026-08-02T20:22:00Z,1785702120000,ADA TWP,KNAPP ST NE / PETTIS AVE NE,VEHICLE CRASH,Police,KENT CO SHERIFF,,
3,2026-08-02T20:42:00Z,1785703320000,ALPINE TWP,4200 BLOCK OF ALPENHORN DR NW,STOLEN VEHICLE,Police,KENT CO SHERIFF,,
2,2026-08-02T20:46:00Z,1785703560000,GRANDVILLE,4100 BLOCK OF PINEVIEW ST SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-08-02T20:46:00Z,1785703560000,GRANDVILLE,4100 BLOCK OF PINEVIEW ST SW,GENERAL ASSIST,Police,GRANDVILLE POLICE,,
8,2026-08-02T20:49:00Z,1785703740000,PLAINFIELD TWP,7600 BLOCK OF KRUPP AVE NE,OBSCENITY,Police,KENT CO SHERIFF,,
1,2026-08-02T20:51:00Z,1785703860000,BYRON TWP,8800 BLOCK OF WILSON AVE SW,MISC FIRE,Fire,BYRON TWP FIRE,,
1,2026-08-02T21:04:00Z,1785704640000,WYOMING,2300 BLOCK OF DE HOOP AVE SW,ANIMAL INCIDENT,Police,WYOMING POLICE,,
2,2026-08-02T21:07:00Z,1785704820000,GRANDVILLE,3300 BLOCK OF PRAIRIE ST SW,WELFARE CHECK,Police,GRANDVILLE POLICE,,
1,2026-08-02T21:08:00Z,1785704880000,GRANDVILLE,3300 BLOCK OF PRAIRIE ST SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
3,2026-08-02T21:14:00Z,1785705240000,SPENCER TWP,13200 BLOCK OF PINEWOOD ST NE,MEDICAL EMERGENCY,Fire,KENT CO SHERIFF,,
1,2026-08-02T21:14:00Z,1785705240000,SPENCER TWP,13200 BLOCK OF PINEWOOD ST NE,MEDICAL EMERGENCY,Fire,SPENCER TWP FIRE,,
1,2026-08-02T21:19:00Z,1785705540000,GAINES TWP,7100 BLOCK OF GLENCREEK DR SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
2,2026-08-02T21:19:00Z,1785705540000,WYOMING,3400 BLOCK OF BIRCHWOOD AVE SW,FIRE ALARM,Fire,WYOMING FIRE,,
1,2026-08-02T21:27:00Z,1785706020000,WALKER,300 BLOCK OF WILSON AVE NW,FRAUD,Police,WALKER POLICE,,
2,2026-08-02T21:33:00Z,1785706380000,SPARTA,W DIVISION ST NW / ANDERSON ST NW,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-08-02T21:33:00Z,1785706380000,KENTWOOD,BRETON AVE SE / 60TH ST SE,WELFARE CHECK,Police,KENTWOOD POLICE,,
2,2026-08-02T21:37:00Z,1785706620000,BYRON TWP,400 BLOCK OF 84TH ST SW,VEHICLE CRASH,Police,KENT CO SHERIFF,,
8,2026-08-02T21:37:00Z,1785706620000,ALPINE TWP,4000 BLOCK OF YORKLAND DR NW,LARCENY,Police,KENT CO SHERIFF,,
1,2026-08-02T21:42:00Z,1785706920000,KENTWOOD,BRETON AVE SE / 60TH ST SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
1,2026-08-02T21:50:00Z,1785707400000,BYRON TWP,6400 BLOCK OF CROSSBOW AVE SW,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-02T21:51:00Z,1785707460000,WYOMING,5700 BLOCK OF CLYDE PARK AVE SW,FIRE ALARM,Fire,WYOMING FIRE,,
2,2026-08-02T21:53:00Z,1785707580000,CANNON TWP,7500 BLOCK OF 9 MILE RD NE,BURGLAR ALARM,Police,KENT CO SHERIFF,,
1,2026-08-02T21:54:00Z,1785707640000,GRANDVILLE,4500 BLOCK OF KENOWA AVE SW,FIRE ALARM,Fire,GRANDVILLE FIRE,,
9,2026-08-02T22:01:00Z,1785708060000,PLAINFIELD TWP,N DIVISION AVE / WEST RIVER DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
3,2026-08-02T22:11:00Z,1785708660000,WYOMING,3400 BLOCK OF S DIVISION AVE,DISORDERLY PERSON,Police,WYOMING POLICE,,
6,2026-08-02T22:11:00Z,1785708660000,WYOMING,3400 BLOCK OF S DIVISION AVE,GENERAL ASSIST,Police,WYOMING POLICE,,
6,2026-08-02T22:14:00Z,1785708840000,CEDAR SPRINGS,200 BLOCK OF OAK CT NE,ASSAULT,Police,KENT CO SHERIFF,,
2,2026-08-02T22:22:00Z,1785709320000,KENT CITY,200 BLOCK OF KENTRIDGE DR NW,MEDICAL EMERGENCY,Fire,KENT CITY FIRE,,
1,2026-08-02T22:24:00Z,1785709440000,PLAINFIELD TWP,4400 BLOCK OF TRAIL VIEW DR NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
2,2026-08-02T22:27:00Z,1785709620000,GAINES TWP,6200 BLOCK OF EASTERN AVE SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
3,2026-08-02T22:27:00Z,1785709620000,WYOMING,500 BLOCK OF 44TH ST SW,STRUCTURE FIRE,Fire,WYOMING FIRE,,
1,2026-08-02T22:29:00Z,1785709740000,GAINES TWP,9800 BLOCK OF MEADOW VALLEY SE,DISORDERLY PERSON,Police,KENT CO SHERIFF,,
2,2026-08-02T22:31:00Z,1785709860000,SPARTA,100 BLOCK OF NASH ST NW,BARKING DOG,Police,SPARTA POLICE,,
9,2026-08-02T22:38:00Z,1785710280000,CASCADE TWP,I-96 EB AT WHITNEYVILLE,VEHICLE CRASH,Police,KENT CO SHERIFF,42.87806008,-85.46351494
1,2026-08-02T22:43:00Z,1785710580000,PLAINFIELD TWP,3800 BLOCK OF AUBURN AVE NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
7,2026-08-02T22:51:00Z,1785711060000,KENTWOOD,3300 BLOCK OF 28TH ST SE,ASSAULT,Police,KENTWOOD POLICE,,
1,2026-08-02T22:52:00Z,1785711120000,WALKER,700 BLOCK OF CLAYTON AVE NW,SUSPICIOUS INCIDENT,Police,WALKER POLICE,,
5,2026-08-02T23:00:00Z,1785711600000,KENTWOOD,4700 BLOCK OF BRETON AVE SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
3,2026-08-02T23:00:00Z,1785711600000,KENTWOOD,3000 BLOCK OF 32ND ST SE,HARASSMENT,Police,KENTWOOD POLICE,,
1,2026-08-02T23:02:00Z,1785711720000,GRANDVILLE,2700 BLOCK OF GRAND CASTLE BLVD SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-08-02T23:04:00Z,1785711840000,SPARTA,200 BLOCK OF CHERRY ST NW,MEDICAL EMERGENCY,Fire,SPARTA FIRE,,
2,2026-08-02T23:05:00Z,1785711900000,ADA TWP,2600 BLOCK OF HONEY CREEK AVE NE,MEDICAL EMERGENCY,Fire,ADA TWP FIRE,,
4,2026-08-02T23:06:00Z,1785711960000,SPENCER TWP,13300 BLOCK OF 17 MILE RD NE,TRESPASSING,Police,KENT CO SHERIFF,,
1,2026-08-02T23:09:00Z,1785712140000,WALKER,3700 BLOCK OF KINNROW CT NW,SUSPICIOUS INCIDENT,Police,WALKER POLICE,,
3,2026-08-02T23:10:00Z,1785712200000,NELSON TWP,7000 BLOCK OF 17 MILE RD NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
3,2026-08-02T23:11:00Z,1785712260000,ADA TWP,5000 BLOCK OF QUAIL RUN DR NE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
2,2026-08-02T23:13:00Z,1785712380000,WYOMING,2300 BLOCK OF DE HOOP AVE SW,WEAPONS VIOLATION,Police,WYOMING POLICE,,
1,2026-08-02T23:14:00Z,1785712440000,WYOMING,2400 BLOCK OF 28TH ST SW,DISORDERLY PERSON,Police,WYOMING POLICE,,
2,2026-08-02T23:44:00Z,1785714240000,EAST GRAND RAPIDS,800 BLOCK OF ORCHARD AVE SE,GENERAL ASSIST,Police,EAST GRAND RAPIDS POLICE,,
1,2026-08-02T23:48:00Z,1785714480000,KENTWOOD,3600 BLOCK OF 28TH ST SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
2,2026-08-02T23:49:00Z,1785714540000,EAST GRAND RAPIDS,700 BLOCK OF MANHATTAN RD SE,RECKLESS DRIVER,Police,EAST GRAND RAPIDS POLICE,,
1,2026-08-02T23:54:00Z,1785714840000,WALKER,3200 BLOCK OF ALPINE AVE NW,FRAUD,Police,WALKER POLICE,,
1,2026-08-02T23:59:00Z,1785715140000,WYOMING,3500 BLOCK OF BYRON CENTER AVE SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
1,2026-08-03T00:07:00Z,1785715620000,KENTWOOD,4400 BLOCK OF S DIVISION AVE,DISORDERLY PERSON,Police,KENTWOOD POLICE,,
2,2026-08-03T00:14:00Z,1785716040000,COURTLAND TWP,12600 BLOCK OF RAMSDELL DR NE,FIRE INVESTIGATION,Fire,COURTLAND TWP FIRE,,
2,2026-08-03T00:17:00Z,1785716220000,COURTLAND TWP,10100 BLOCK OF SHANER AVE NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-03T00:25:00Z,1785716700000,WYOMING,1900 BLOCK OF GLENVALE DR SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
6,2026-08-03T00:26:00Z,1785716760000,SPENCER TWP,13200 BLOCK OF 19 MILE RD NE,HARASSMENT,Police,KENT CO SHERIFF,,
1,2026-08-03T00:26:00Z,1785716760000,KENTWOOD,5500 BLOCK OF PATTERSON AVE SE,BURGLAR ALARM,Police,KENTWOOD POLICE,,
1,2026-08-03T00:35:00Z,1785717300000,WALKER,1100 BLOCK OF SOMA LN NW,HARASSMENT,Police,WALKER POLICE,,
8,2026-08-03T00:41:00Z,1785717660000,OAKFIELD TWP,12600 BLOCK OF OLD 14 MILE RD NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
4,2026-08-03T00:45:00Z,1785717900000,WYOMING,5400 BLOCK OF EAGLE GLEN AVE SW,GENERAL ASSIST,Police,WYOMING POLICE,,
2,2026-08-03T00:46:00Z,1785717960000,GAINES TWP,300 BLOCK OF S GRANDBROOK CIR SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
4,2026-08-03T00:46:00Z,1785717960000,WALKER,200 BLOCK OF MANZANA CT NW,GENERAL ASSIST,Police,WALKER POLICE,,
1,2026-08-03T00:49:00Z,1785718140000,GRANDVILLE,2900 BLOCK OF CHICAGO DR SW,BURGLAR ALARM,Police,GRANDVILLE POLICE,,
2,2026-08-03T00:52:00Z,1785718320000,BYRON TWP,8800 BLOCK OF LINDSEY LN SW,MEDICAL EMERGENCY,Fire,BYRON TWP FIRE,,
2,2026-08-03T00:56:00Z,1785718560000,ADA TWP,1800 BLOCK OF HONEY CREEK AVE NE,MISSING PERSON,Police,KENT CO SHERIFF,,
1,2026-08-03T00:56:00Z,1785718560000,KENTWOOD,4200 BLOCK OF 28TH ST SE,HARASSMENT,Police,KENTWOOD POLICE,,
2,2026-08-03T00:59:00Z,1785718740000,ADA TWP,1800 BLOCK OF HONEY CREEK AVE NE,MISC FIRE,Fire,ADA TWP FIRE,,
3,2026-08-03T01:01:00Z,1785718860000,ALPINE TWP,M-37 / 10 MILE RD NW,VEHICLE CRASH,Police,KENT CO SHERIFF,,
1,2026-08-03T01:02:00Z,1785718920000,WYOMING,1800 BLOCK OF 28TH ST SW,ROBBERY,Police,WYOMING POLICE,,
5,2026-08-03T01:05:00Z,1785719100000,CASCADE TWP,5700 BLOCK OF MANCHESTER HILLS DR SE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
4,2026-08-03T01:10:00Z,1785719400000,LOWELL TWP,1300 BLOCK OF KIMBER DR SE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-03T01:10:00Z,1785719400000,KENTWOOD,4100 BLOCK OF EMBASSY DR SE,FIELD INVESTIGATION,Police,KENTWOOD POLICE,,
3,2026-08-03T01:12:00Z,1785719520000,KENTWOOD,4500 BLOCK OF BOWEN BLVD SE,LARCENY,Police,KENTWOOD POLICE,,
2,2026-08-03T01:28:00Z,1785720480000,GRANDVILLE,3400 BLOCK OF WILSON AVE SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-08-03T01:29:00Z,1785720540000,KENTWOOD,1900 BLOCK OF TRADEWINDS DR SE,BURGLARY,Police,KENTWOOD POLICE,,
1,2026-08-03T01:43:00Z,1785721380000,PLAINFIELD TWP,5500 BLOCK OF ROCKBLUFF DR NE,MEDICAL EMERGENCY,Fire,PLAINFIELD TWP FIRE,,
1,2026-08-03T01:56:00Z,1785722160000,WALKER,3900 BLOCK OF SYDNEY CT NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
2,2026-08-03T01:56:00Z,1785722160000,WALKER,3900 BLOCK OF SYDNEY CT NW,GENERAL ASSIST,Police,WALKER POLICE,,
1,2026-08-03T02:03:00Z,1785722580000,ADA TWP,5900 BLOCK OF HALL ST SE,FIRE ALARM,Fire,ADA TWP FIRE,,
1,2026-08-03T02:19:00Z,1785723540000,GRANDVILLE,4800 BLOCK OF RAVENSWOOD DR SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
4,2026-08-03T02:24:00Z,1785723840000,KENTWOOD,4300 BLOCK OF NATURE TRAIL DR SE,STOLEN VEHICLE,Police,KENTWOOD POLICE,,
3,2026-08-03T02:25:00Z,1785723900000,ALGOMA TWP,2800 BLOCK OF 10 MILE RD NE,MEDICAL EMERGENCY,Fire,ALGOMA TWP FIRE,,
2,2026-08-03T02:26:00Z,1785723960000,CASCADE TWP,5000 BLOCK OF VERDURE PKWY SE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-03T02:30:00Z,1785724200000,GRANDVILLE,3200 BLOCK OF 28TH ST SW,WELFARE CHECK,Police,GRANDVILLE POLICE,,
1,2026-08-03T02:33:00Z,1785724380000,KENTWOOD,1600 BLOCK OF BROOKMARK ST SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
2,2026-08-03T02:45:00Z,1785725100000,WYOMING,2700 BLOCK OF CLYDE PARK AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
3,2026-08-03T02:47:00Z,1785725220000,CANNON TWP,8100 BLOCK OF FIELD FLOWER LN NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
1,2026-08-03T02:47:00Z,1785725220000,KENTWOOD,4500 BLOCK OF BOWEN BLVD SE,MEDICAL EMERGENCY,Fire,KENTWOOD FIRE,,
2,2026-08-03T02:53:00Z,1785725580000,GRANDVILLE,4600 BLOCK OF CANAL AVE SW,BURGLAR ALARM,Police,GRANDVILLE POLICE,,
1,2026-08-03T02:55:00Z,1785725700000,ROCKFORD,0 BLOCK OF S DAYTON ST NE,LOUD NOISE,Police,ROCKFORD POLICE,,
3,2026-08-03T02:56:00Z,1785725760000,CEDAR SPRINGS,14200 BLOCK OF WHITE CREEK AVE NE,MEDICAL EMERGENCY,Fire,CEDAR SPRINGS FIRE,,
2,2026-08-03T02:58:00Z,1785725880000,WYOMING,1100 BLOCK OF CHICAGO DR SW,SUSPICIOUS INCIDENT,Police,WYOMING POLICE,,
2,2026-08-03T03:02:00Z,1785726120000,KENTWOOD,36TH ST SE / PATTERSON AVE SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-08-03T03:05:00Z,1785726300000,WYOMING,1100 BLOCK OF 28TH ST SW,WELFARE CHECK,Police,WYOMING POLICE,,
1,2026-08-03T03:06:00Z,1785726360000,WYOMING,4000 BLOCK OF HERON AVE SW,911 HANG UP,Police,WYOMING POLICE,,
2,2026-08-03T03:11:00Z,1785726660000,PLAINFIELD TWP,4100 BLOCK OF WEST RIVER DR NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
2,2026-08-03T03:18:00Z,1785727080000,GAINES TWP,KENBROOK ST SE / S DIVISION AVE,TRAFFIC VIOLATION,Police,KENT CO SHERIFF,,
1,2026-08-03T03:22:00Z,1785727320000,WYOMING,1200 BLOCK OF HUDSON ST SW,911 HANG UP,Police,WYOMING POLICE,,
4,2026-08-03T03:24:00Z,1785727440000,PLAINFIELD TWP,3800 BLOCK OF WINDSOR RIDGE DR NE,LARCENY,Police,KENT CO SHERIFF,,
1,2026-08-03T03:42:00Z,1785728520000,KENTWOOD,3700 BLOCK OF WHITEBUD DR SE,FIELD INVESTIGATION,Police,KENTWOOD POLICE,,
2,2026-08-03T03:45:00Z,1785728700000,WYOMING,3900 BLOCK OF S DIVISION AVE,WEAPONS VIOLATION,Police,WYOMING POLICE,,
1,2026-08-03T03:51:00Z,1785729060000,EAST GRAND RAPIDS,HALL ST SE / HIAWATHA DR SE,WELFARE CHECK,Police,EAST GRAND RAPIDS POLICE,,
3,2026-08-03T08:47:00Z,1785746820000,WYOMING,4400 BLOCK OF S DIVISION AVE,BURGLARY,Police,WYOMING POLICE,,
2,2026-08-03T09:19:00Z,1785748740000,WYOMING,100 BLOCK OF 50TH ST SW,ASSAULT,Police,WYOMING POLICE,,
3,2026-08-03T09:47:00Z,1785750420000,ADA TWP,2900 BLOCK OF MELA VIA CT NE,WELFARE CHECK,Police,KENT CO SHERIFF,,
1,2026-08-03T10:03:00Z,1785751380000,GAINES TWP,100 BLOCK OF BARRY ST SE,ASSAULT,Police,KENT CO SHERIFF,,
1,2026-08-03T11:13:00Z,1785755580000,KENTWOOD,4700 BLOCK OF BROADMOOR AVE SE,BURGLAR ALARM,Police,KENTWOOD POLICE,,
5,2026-08-03T11:17:00Z,1785755820000,GRATTAN TWP,GAVIN LAKE AVE NE / 5 MILE RD NE,SUSPICIOUS INCIDENT,Police,KENT CO SHERIFF,,
4,2026-08-03T11:21:00Z,1785756060000,GAINES TWP,M-6 EB WO KALAMAZOO,ABANDONED VEHICLE,Police,KENT CO SHERIFF,42.84701296,-85.62629089
1,2026-08-03T11:26:00Z,1785756360000,KENTWOOD,3100 BLOCK OF POPLAR CREEK DR SE,LARCENY,Police,KENTWOOD POLICE,,
1,2026-08-03T11:27:00Z,1785756420000,CALEDONIA TWP,9100 BLOCK OF 68TH ST SE,MEDICAL EMERGENCY,Fire,CALEDONIA TWP FIRE,,
12,2026-08-03T11:28:00Z,1785756480000,KENTWOOD,KIMBALL AVE SE / MAPLEVIEW ST SE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
1,2026-08-03T11:47:00Z,1785757620000,WALKER,2400 BLOCK OF ALPINE AVE NW,FRAUD,Police,WALKER POLICE,,
2,2026-08-03T11:56:00Z,1785758160000,WYOMING,1900 BLOCK OF ITHACA ST SW,PARKING VIOLATION,Police,WYOMING POLICE,,
1,2026-08-03T11:57:00Z,1785758220000,WYOMING,3600 BLOCK OF COPPER RIVER AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-03T12:02:00Z,1785758520000,KENTWOOD,0 BLOCK OF 52ND ST SE,GENERAL ASSIST,Police,KENTWOOD POLICE,,
3,2026-08-03T12:02:00Z,1785758520000,KENTWOOD,0 BLOCK OF 52ND ST SE,FOUND PROPERTY,Police,KENTWOOD POLICE,,
2,2026-08-03T12:08:00Z,1785758880000,WYOMING,2300 BLOCK OF PRAIRIE PKWY SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
2,2026-08-03T12:12:00Z,1785759120000,GAINES TWP,7100 BLOCK OF S DIVISION AVE,GENERAL ASSIST,Police,KENT CO SHERIFF,,
1,2026-08-03T12:21:00Z,1785759660000,WYOMING,3700 BLOCK OF WYOMING AVE SW,LARCENY,Police,WYOMING POLICE,,
1,2026-08-03T12:29:00Z,1785760140000,WYOMING,2200 BLOCK OF CHICAGO DR SW,HARASSMENT,Police,WYOMING POLICE,,
5,2026-08-03T12:30:00Z,1785760200000,KENTWOOD,EAST BELTLINE AVE SE / 28TH ST SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
1,2026-08-03T12:37:00Z,1785760620000,GRANDVILLE,3100 BLOCK OF PRAIRIE ST SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
3,2026-08-03T12:42:00Z,1785760920000,ALPINE TWP,4200 BLOCK OF CHASSERAL DR NW,MEDICAL EMERGENCY,Fire,ALPINE TWP FIRE,,
2,2026-08-03T12:44:00Z,1785761040000,KENTWOOD,6000 BLOCK OF CRESTMOOR DR SE,CARBON MONOXIDE INVESTIGATION,Fire,KENTWOOD FIRE,,
1,2026-08-03T12:45:00Z,1785761100000,GRANDVILLE,3200 BLOCK OF WILSON AVE SW,MEDICAL EMERGENCY,Fire,GRANDVILLE FIRE,,
1,2026-08-03T12:47:00Z,1785761220000,OAKFIELD TWP,10800 BLOCK OF HARVARD AVE NE,MEDICAL EMERGENCY,Fire,OAKFIELD TWP FIRE,,
4,2026-08-03T12:52:00Z,1785761520000,WYOMING,1700 BLOCK OF CLYDE PARK AVE SW,LARCENY,Police,WYOMING POLICE,,
3,2026-08-03T12:57:00Z,1785761820000,WYOMING,2300 BLOCK OF NEWSTEAD AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
2,2026-08-03T12:58:00Z,1785761880000,LOWELL,1500 BLOCK OF LAURIE GAIL DR SE,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
1,2026-08-03T13:01:00Z,1785762060000,WALKER,2700 BLOCK OF 3 MILE RD NW,MEDICAL EMERGENCY,Fire,WALKER FIRE,,
10,2026-08-03T13:14:00Z,1785762840000,GRAND RAPIDS,1700 BLOCK OF BRADFORD ST NE,ANIMAL INCIDENT,Police,ANIMAL CONTROL,,
1,2026-08-03T13:14:00Z,1785762840000,CANNON TWP,6600 BLOCK OF KIES ST NE,ORDINANCE VIOLATION,Police,KENT CO SHERIFF,,
4,2026-08-03T13:17:00Z,1785763020000,KENTWOOD,3200 BLOCK OF CREEK DR SE,SUSPICIOUS INCIDENT,Police,KENTWOOD POLICE,,
1,2026-08-03T13:20:00Z,1785763200000,KENTWOOD,4200 BLOCK OF FOREST CREEK CT SE,VEHICLE CRASH,Police,KENTWOOD POLICE,,
2,2026-08-03T13:20:00Z,1785763200000,WYOMING,3600 BLOCK OF BURLINGAME AVE SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-03T13:22:00Z,1785763320000,WALKER,2300 BLOCK OF ORCHARD RIDGE DR NW,GENERAL ASSIST,Police,WALKER POLICE,,
3,2026-08-03T13:24:00Z,1785763440000,BYRON TWP,8500 BLOCK OF BELVEDERE ST SW,MISSING PERSON,Police,KENT CO SHERIFF,,
1,2026-08-03T13:45:00Z,1785764700000,KENTWOOD,3900 BLOCK OF OLD ELM DR SE,CARBON MONOXIDE INVESTIGATION,Fire,KENTWOOD FIRE,,
2,2026-08-03T13:45:00Z,1785764700000,LOWELL TWP,11700 BLOCK OF E FULTON ST,MEDICAL EMERGENCY,Fire,LOWELL AREA FIRE,,
4,2026-08-03T13:50:00Z,1785765000000,ALPINE TWP,1000 BLOCK OF VITALITY DR NW,FRAUD,Police,KENT CO SHERIFF,,
1,2026-08-03T13:54:00Z,1785765240000,ADA TWP,PETTIS AVE NE / KNAPP ST NE,RECKLESS DRIVER,Police,KENT CO SHERIFF,,
3,2026-08-03T13:59:00Z,1785765540000,NELSON TWP,16100 BLOCK OF NORTHLAND DR NE,CARBON MONOXIDE INVESTIGATION,Fire,SAND LAKE FIRE,,
2,2026-08-03T13:59:00Z,1785765540000,WYOMING,4100 BLOCK OF CROOKED TREE RD SW,MEDICAL EMERGENCY,Fire,WYOMING FIRE,,
1,2026-08-03T14:00:00Z,1785765600000,WALKER,1100 BLOCK OF MAPLE LEAF LN NW,SUSPICIOUS INCIDENT,Police,WALKER POLICE,,
1,2026-08-03T14:04:00Z,1785765840000,WALKER,3100 BLOCK OF ALPINE AVE NW,LARCENY,Police,WALKER POLICE,,
4,2026-08-03T14:04:00Z,1785765840000,WYOMING,4100 BLOCK OF S DIVISION AVE,VEHICLE INSPECTION,Police,WYOMING POLICE,,
3,2026-08-03T14:21:00Z,1785766860000,EAST GRAND RAPIDS,1400 BLOCK OF PINECREST AVE SE,FRAUD,Police,EAST GRAND RAPIDS POLICE,,
1,2026-08-03T14:22:00Z,1785766920000,WYOMING,1300 BLOCK OF BURTON ST SW,GENERAL ASSIST,Police,WYOMING POLICE,,
3,2026-08-03T14:27:00Z,1785767220000,GAINES TWP,100 BLOCK OF LURIE ST SE,MEDICAL EMERGENCY,Fire,GAINES TWP FIRE,,
